180	154	"Unsurveyed Area"	"Relative Vertical Accuracy"		"Optional"	"Generic"
1	155	"Vegetation"	"Production Agency"		"Optional"	"Generic"
80	155	"Vegetation"	"Source Scale"		"Optional"	"Generic"
22491	155	"Vegetation"	"Copyright statement"		"Optional"	"Generic"
22489	155	"Vegetation"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	155	"Vegetation"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	155	"Vegetation"	"Supporting Textual Information"		"Optional"	"Generic"
300	155	"Vegetation"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	155	"Vegetation"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	155	"Vegetation"	"Image File Link"		"Optional"	"Generic"
122	155	"Vegetation"	"Producing Country"		"Optional"	"Generic"
124	155	"Vegetation"	"Reference to a Publication"		"Optional"	"Generic"
128	155	"Vegetation"	"Capture Date"		"Optional"	"Generic"
133	155	"Vegetation"	"Scale Minimum"		"Optional"	"Generic"
132	155	"Vegetation"	"Scale Maximum"		"Optional"	"Generic"
20666	155	"Vegetation"	"Caveat"		"Optional"	"Generic"
20663	155	"Vegetation"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	155	"Vegetation"	"Owner Authority"		"Optional"	"Generic"
20664	155	"Vegetation"	"Protective Marking"		"Optional"	"Generic"
147	155	"Vegetation"	"Source Date"		"Optional"	"Generic"
148	155	"Vegetation"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	155	"Vegetation"	"Text File Reference"		"Optional"	"Generic"
180	155	"Vegetation"	"Relative Vertical Accuracy"		"Optional"	"Generic"
68	155	"Vegetation"	"Category of vegetation"		"Mandatory"	"Specific"
83	155	"Vegetation"	"Conspicuous, Visually"		"Optional"	"Specific"
90	155	"Vegetation"	"Elevation"		"Optional"	"Specific"
95	155	"Vegetation"	"Height"		"Optional"	"Specific"
301	155	"Vegetation"	"Name (in national language characters)"		"Optional"	"Specific"
116	155	"Vegetation"	"Name"		"Optional"	"Specific"
185	155	"Vegetation"	"Vertical Datum"		"Optional"	"Specific"
186	155	"Vegetation"	"Vertical Length"		"Optional"	"Specific"
96	155	"Vegetation"	"Height/Length Units"		"Optional"	"Specific"
149	155	"Vegetation"	"Status"		"Optional"	"Specific"
81	155	"Vegetation"	"Condition"		"Optional"	"Specific"
1	157	"Waterfall"	"Production Agency"		"Optional"	"Generic"
80	157	"Waterfall"	"Source Scale"		"Optional"	"Generic"
22491	157	"Waterfall"	"Copyright statement"		"Optional"	"Generic"
22489	157	"Waterfall"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	157	"Waterfall"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	157	"Waterfall"	"Supporting Textual Information"		"Optional"	"Generic"
300	157	"Waterfall"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	157	"Waterfall"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	157	"Waterfall"	"Image File Link"		"Optional"	"Generic"
122	157	"Waterfall"	"Producing Country"		"Optional"	"Generic"
124	157	"Waterfall"	"Reference to a Publication"		"Optional"	"Generic"
128	157	"Waterfall"	"Capture Date"		"Optional"	"Generic"
133	157	"Waterfall"	"Scale Minimum"		"Optional"	"Generic"
132	157	"Waterfall"	"Scale Maximum"		"Optional"	"Generic"
20666	157	"Waterfall"	"Caveat"		"Optional"	"Generic"
20663	157	"Waterfall"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	157	"Waterfall"	"Owner Authority"		"Optional"	"Generic"
20664	157	"Waterfall"	"Protective Marking"		"Optional"	"Generic"
147	157	"Waterfall"	"Source Date"		"Optional"	"Generic"
148	157	"Waterfall"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	157	"Waterfall"	"Text File Reference"		"Optional"	"Generic"
180	157	"Waterfall"	"Relative Vertical Accuracy"		"Optional"	"Generic"
83	157	"Waterfall"	"Conspicuous, Visually"		"Optional"	"Specific"
301	157	"Waterfall"	"Name (in national language characters)"		"Optional"	"Specific"
116	157	"Waterfall"	"Name"		"Optional"	"Specific"
186	157	"Waterfall"	"Vertical Length"		"Optional"	"Specific"
185	157	"Waterfall"	"Vertical Datum"		"Optional"	"Specific"
149	157	"Waterfall"	"Status"		"Optional"	"Specific"
81	157	"Waterfall"	"Condition"		"Optional"	"Specific"
96	157	"Waterfall"	"Height/Length Units"		"Optional"	"Specific"
1	158	"Weed/Kelp"	"Production Agency"		"Optional"	"Generic"
80	158	"Weed/Kelp"	"Source Scale"		"Optional"	"Generic"
22491	158	"Weed/Kelp"	"Copyright statement"		"Optional"	"Generic"
22489	158	"Weed/Kelp"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	158	"Weed/Kelp"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	158	"Weed/Kelp"	"Supporting Textual Information"		"Optional"	"Generic"
300	158	"Weed/Kelp"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	158	"Weed/Kelp"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	158	"Weed/Kelp"	"Image File Link"		"Optional"	"Generic"
122	158	"Weed/Kelp"	"Producing Country"		"Optional"	"Generic"
124	158	"Weed/Kelp"	"Reference to a Publication"		"Optional"	"Generic"
128	158	"Weed/Kelp"	"Capture Date"		"Optional"	"Generic"
133	158	"Weed/Kelp"	"Scale Minimum"		"Optional"	"Generic"
132	158	"Weed/Kelp"	"Scale Maximum"		"Optional"	"Generic"
20666	158	"Weed/Kelp"	"Caveat"		"Optional"	"Generic"
20663	158	"Weed/Kelp"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	158	"Weed/Kelp"	"Owner Authority"		"Optional"	"Generic"
20664	158	"Weed/Kelp"	"Protective Marking"		"Optional"	"Generic"
147	158	"Weed/Kelp"	"Source Date"		"Optional"	"Generic"
148	158	"Weed/Kelp"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	158	"Weed/Kelp"	"Text File Reference"		"Optional"	"Generic"
180	158	"Weed/Kelp"	"Relative Vertical Accuracy"		"Optional"	"Generic"
70	158	"Weed/Kelp"	"Category of Weed/Kelp"		"Mandatory"	"Specific"
20533	158	"Weed/Kelp"	"Foliar Index"		"Optional"	"Specific"
96	158	"Weed/Kelp"	"Height/Length Units"		"Optional"	"Specific"
301	158	"Weed/Kelp"	"Name (in national language characters)"		"Optional"	"Specific"
116	158	"Weed/Kelp"	"Name"		"Optional"	"Specific"
20637	158	"Weed/Kelp"	"Prairies Density"		"Optional"	"Specific"
20582	158	"Weed/Kelp"	"Seabed Coverage"		"Optional"	"Specific"
186	158	"Weed/Kelp"	"Vertical Length"		"Optional"	"Specific"
1	159	"Wreck"	"Production Agency"		"Optional"	"Generic"
80	159	"Wreck"	"Source Scale"		"Optional"	"Generic"
22491	159	"Wreck"	"Copyright statement"		"Optional"	"Generic"
22489	159	"Wreck"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	159	"Wreck"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	159	"Wreck"	"Supporting Textual Information"		"Optional"	"Generic"
300	159	"Wreck"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	159	"Wreck"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	159	"Wreck"	"Image File Link"		"Optional"	"Generic"
122	159	"Wreck"	"Producing Country"		"Optional"	"Generic"
124	159	"Wreck"	"Reference to a Publication"		"Optional"	"Generic"
128	159	"Wreck"	"Capture Date"		"Optional"	"Generic"
133	159	"Wreck"	"Scale Minimum"		"Optional"	"Generic"
132	159	"Wreck"	"Scale Maximum"		"Optional"	"Generic"
20666	159	"Wreck"	"Caveat"		"Optional"	"Generic"
20663	159	"Wreck"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	159	"Wreck"	"Owner Authority"		"Optional"	"Generic"
20664	159	"Wreck"	"Protective Marking"		"Optional"	"Generic"
147	159	"Wreck"	"Source Date"		"Optional"	"Generic"
148	159	"Wreck"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	159	"Wreck"	"Text File Reference"		"Optional"	"Generic"
180	159	"Wreck"	"Relative Vertical Accuracy"		"Optional"	"Generic"
71	159	"Wreck"	"Category of Wreck"		"Mandatory"	"Specific"
81	159	"Wreck"	"Condition"		"Optional"	"Specific"
82	159	"Wreck"	"Conspicuous, Radar"		"Optional"	"Specific"
83	159	"Wreck"	"Conspicuous, Visually"		"Optional"	"Specific"
20530	159	"Wreck"	"First Detection Year"		"Optional"	"Specific"
20540	159	"Wreck"	"Last Detection Year"		"Optional"	"Specific"
20519	159	"Wreck"	"Date Sunk"		"Optional"	"Specific"
20520	159	"Wreck"	"Debris Field"		"Optional"	"Specific"
89	159	"Wreck"	"Depth units"		"Optional"	"Specific"
20688	159	"Wreck"	"Existence of Restricted Area"		"Optional"	"Specific"
20535	159	"Wreck"	"General Water Depth"		"Optional"	"Specific"
95	159	"Wreck"	"Height"		"Optional"	"Specific"
99	159	"Wreck"	"Horizontal Length"		"Optional"	"Specific"
100	159	"Wreck"	"Horizontal Width"		"Optional"	"Specific"
96	159	"Wreck"	"Height/Length Units"		"Optional"	"Specific"
20538	159	"Wreck"	"Inclination"		"Optional"	"Specific"
20549	159	"Wreck"	"Magnetic Anomaly Detector (MAD) Signature"		"Optional"	"Specific"
20594	159	"Wreck"	"Strength of Magnetic Anomaly"		"Optional"	"Specific"
20550	159	"Wreck"	"Magnetic Intensity"		"Optional"	"Specific"
112	159	"Wreck"	"Nature of Construction"		"Optional"	"Specific"
111	159	"Wreck"	"Nationality"		"Optional"	"Specific"
113	159	"Wreck"	"Surface Composition"		"Optional"	"Specific"
301	159	"Wreck"	"Name (in national language characters)"		"Optional"	"Specific"
116	159	"Wreck"	"Name"		"Optional"	"Specific"
20495	159	"Wreck"	"Cardinal Point Orientation"		"Optional"	"Specific"
117	159	"Wreck"	"Orientation"		"Optional"	"Specific"
123	159	"Wreck"	"Product"		"Optional"	"Specific"
125	159	"Wreck"	"Quality of Sounding Measurement"		"Optional"	"Specific"
20517	159	"Wreck"	"Current Scour Dimensions"		"Optional"	"Specific"
20531	159	"Wreck"	"First Sensor"		"Optional"	"Specific"
20541	159	"Wreck"	"Last Sensor"		"Optional"	"Specific"
20587	159	"Wreck"	"Sonar Signal Strength"		"Optional"	"Specific"
20532	159	"Wreck"	"First Source"		"Optional"	"Specific"
20542	159	"Wreck"	"Last Source"		"Optional"	"Specific"
144	159	"Wreck"	"Sounding Accuracy"		"Optional"	"Specific"
20589	159	"Wreck"	"Sounding Datum"		"Optional"	"Specific"
149	159	"Wreck"	"Status"		"Optional"	"Specific"
156	159	"Wreck"	"Technique of sounding measurement"		"Optional"	"Specific"
20603	159	"Wreck"	"Tonnage"		"Optional"	"Specific"
20607	159	"Wreck"	"Type of Wreck"		"Optional"	"Specific"
20606	159	"Wreck"	"Type of Tonnage"		"Optional"	"Specific"
20608	159	"Wreck"	"Underwater Reference Mark"		"Optional"	"Specific"
179	159	"Wreck"	"Depth of Water over Feature"		"Optional"	"Specific"
185	159	"Wreck"	"Vertical Datum"		"Optional"	"Specific"
186	159	"Wreck"	"Vertical Length"		"Optional"	"Specific"
20486	159	"Wreck"	"Beam of Vessel"		"Optional"	"Specific"
20527	159	"Wreck"	"Draught of Vessel"		"Optional"	"Specific"
20548	159	"Wreck"	"Length of Vessel"		"Optional"	"Specific"
187	159	"Wreck"	"Water Level Effect"		"Optional"	"Specific"
93	159	"Wreck"	"Exposition of Sounding"		"Optional"	"Specific"
1	160	"Tidal stream - flood/ebb"	"Production Agency"		"Optional"	"Generic"
80	160	"Tidal stream - flood/ebb"	"Source Scale"		"Optional"	"Generic"
22491	160	"Tidal stream - flood/ebb"	"Copyright statement"		"Optional"	"Generic"
22489	160	"Tidal stream - flood/ebb"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	160	"Tidal stream - flood/ebb"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	160	"Tidal stream - flood/ebb"	"Supporting Textual Information"		"Optional"	"Generic"
300	160	"Tidal stream - flood/ebb"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	160	"Tidal stream - flood/ebb"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	160	"Tidal stream - flood/ebb"	"Image File Link"		"Optional"	"Generic"
122	160	"Tidal stream - flood/ebb"	"Producing Country"		"Optional"	"Generic"
124	160	"Tidal stream - flood/ebb"	"Reference to a Publication"		"Optional"	"Generic"
128	160	"Tidal stream - flood/ebb"	"Capture Date"		"Optional"	"Generic"
133	160	"Tidal stream - flood/ebb"	"Scale Minimum"		"Optional"	"Generic"
132	160	"Tidal stream - flood/ebb"	"Scale Maximum"		"Optional"	"Generic"
20666	160	"Tidal stream - flood/ebb"	"Caveat"		"Optional"	"Generic"
20663	160	"Tidal stream - flood/ebb"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	160	"Tidal stream - flood/ebb"	"Owner Authority"		"Optional"	"Generic"
20664	160	"Tidal stream - flood/ebb"	"Protective Marking"		"Optional"	"Generic"
147	160	"Tidal stream - flood/ebb"	"Source Date"		"Optional"	"Generic"
148	160	"Tidal stream - flood/ebb"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	160	"Tidal stream - flood/ebb"	"Text File Reference"		"Optional"	"Generic"
180	160	"Tidal stream - flood/ebb"	"Relative Vertical Accuracy"		"Optional"	"Generic"
188	160	"Tidal stream - flood/ebb"	"Category of Tidal Stream"		"Mandatory"	"Specific"
84	160	"Tidal stream - flood/ebb"	"Current Velocity"		"Mandatory"	"Specific"
85	160	"Tidal stream - flood/ebb"	"End Date"		"Optional"	"Specific"
86	160	"Tidal stream - flood/ebb"	"Start Date"		"Optional"	"Specific"
301	160	"Tidal stream - flood/ebb"	"Name (in national language characters)"		"Optional"	"Specific"
116	160	"Tidal stream - flood/ebb"	"Name"		"Optional"	"Specific"
117	160	"Tidal stream - flood/ebb"	"Orientation"		"Mandatory"	"Specific"
118	160	"Tidal stream - flood/ebb"	"Seasonal End Date"		"Optional"	"Specific"
119	160	"Tidal stream - flood/ebb"	"Seasonal Start Date"		"Optional"	"Specific"
1	161	"Archipelagic Sea Lane"	"Production Agency"		"Optional"	"Generic"
80	161	"Archipelagic Sea Lane"	"Source Scale"		"Optional"	"Generic"
22491	161	"Archipelagic Sea Lane"	"Copyright statement"		"Optional"	"Generic"
22489	161	"Archipelagic Sea Lane"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	161	"Archipelagic Sea Lane"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	161	"Archipelagic Sea Lane"	"Supporting Textual Information"		"Optional"	"Generic"
300	161	"Archipelagic Sea Lane"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	161	"Archipelagic Sea Lane"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	161	"Archipelagic Sea Lane"	"Image File Link"		"Optional"	"Generic"
122	161	"Archipelagic Sea Lane"	"Producing Country"		"Optional"	"Generic"
124	161	"Archipelagic Sea Lane"	"Reference to a Publication"		"Optional"	"Generic"
128	161	"Archipelagic Sea Lane"	"Capture Date"		"Optional"	"Generic"
133	161	"Archipelagic Sea Lane"	"Scale Minimum"		"Optional"	"Generic"
132	161	"Archipelagic Sea Lane"	"Scale Maximum"		"Optional"	"Generic"
20666	161	"Archipelagic Sea Lane"	"Caveat"		"Optional"	"Generic"
20663	161	"Archipelagic Sea Lane"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	161	"Archipelagic Sea Lane"	"Owner Authority"		"Optional"	"Generic"
20664	161	"Archipelagic Sea Lane"	"Protective Marking"		"Optional"	"Generic"
147	161	"Archipelagic Sea Lane"	"Source Date"		"Optional"	"Generic"
148	161	"Archipelagic Sea Lane"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	161	"Archipelagic Sea Lane"	"Text File Reference"		"Optional"	"Generic"
180	161	"Archipelagic Sea Lane"	"Relative Vertical Accuracy"		"Optional"	"Generic"
85	161	"Archipelagic Sea Lane"	"End Date"		"Optional"	"Specific"
86	161	"Archipelagic Sea Lane"	"Start Date"		"Optional"	"Specific"
111	161	"Archipelagic Sea Lane"	"Nationality"		"Optional"	"Specific"
301	161	"Archipelagic Sea Lane"	"Name (in national language characters)"		"Optional"	"Specific"
116	161	"Archipelagic Sea Lane"	"Name"		"Optional"	"Specific"
149	161	"Archipelagic Sea Lane"	"Status"		"Optional"	"Specific"
1	162	"Archipelagic Sea Lane Axis"	"Production Agency"		"Optional"	"Generic"
80	162	"Archipelagic Sea Lane Axis"	"Source Scale"		"Optional"	"Generic"
22491	162	"Archipelagic Sea Lane Axis"	"Copyright statement"		"Optional"	"Generic"
22489	162	"Archipelagic Sea Lane Axis"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	162	"Archipelagic Sea Lane Axis"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	162	"Archipelagic Sea Lane Axis"	"Supporting Textual Information"		"Optional"	"Generic"
300	162	"Archipelagic Sea Lane Axis"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	162	"Archipelagic Sea Lane Axis"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	162	"Archipelagic Sea Lane Axis"	"Image File Link"		"Optional"	"Generic"
122	162	"Archipelagic Sea Lane Axis"	"Producing Country"		"Optional"	"Generic"
124	162	"Archipelagic Sea Lane Axis"	"Reference to a Publication"		"Optional"	"Generic"
128	162	"Archipelagic Sea Lane Axis"	"Capture Date"		"Optional"	"Generic"
133	162	"Archipelagic Sea Lane Axis"	"Scale Minimum"		"Optional"	"Generic"
132	162	"Archipelagic Sea Lane Axis"	"Scale Maximum"		"Optional"	"Generic"
20666	162	"Archipelagic Sea Lane Axis"	"Caveat"		"Optional"	"Generic"
20663	162	"Archipelagic Sea Lane Axis"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	162	"Archipelagic Sea Lane Axis"	"Owner Authority"		"Optional"	"Generic"
20664	162	"Archipelagic Sea Lane Axis"	"Protective Marking"		"Optional"	"Generic"
147	162	"Archipelagic Sea Lane Axis"	"Source Date"		"Optional"	"Generic"
148	162	"Archipelagic Sea Lane Axis"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	162	"Archipelagic Sea Lane Axis"	"Text File Reference"		"Optional"	"Generic"
180	162	"Archipelagic Sea Lane Axis"	"Relative Vertical Accuracy"		"Optional"	"Generic"
85	162	"Archipelagic Sea Lane Axis"	"End Date"		"Optional"	"Specific"
86	162	"Archipelagic Sea Lane Axis"	"Start Date"		"Optional"	"Specific"
111	162	"Archipelagic Sea Lane Axis"	"Nationality"		"Optional"	"Specific"
301	162	"Archipelagic Sea Lane Axis"	"Name (in national language characters)"		"Optional"	"Specific"
116	162	"Archipelagic Sea Lane Axis"	"Name"		"Optional"	"Specific"
149	162	"Archipelagic Sea Lane Axis"	"Status"		"Optional"	"Specific"
1	300	"Accuracy of Data"	"Production Agency"		"Optional"	"Generic"
80	300	"Accuracy of Data"	"Source Scale"		"Optional"	"Generic"
22491	300	"Accuracy of Data"	"Copyright statement"		"Optional"	"Generic"
22489	300	"Accuracy of Data"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
22485	300	"Accuracy of Data"	"Error Ellipse"		"Optional"	"Generic"
97	300	"Accuracy of Data"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	300	"Accuracy of Data"	"Supporting Textual Information"		"Optional"	"Generic"
300	300	"Accuracy of Data"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	300	"Accuracy of Data"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	300	"Accuracy of Data"	"Image File Link"		"Optional"	"Generic"
401	300	"Accuracy of Data"	"Absolute Horizontal Accuracy"		"Optional"	"Generic"
122	300	"Accuracy of Data"	"Producing Country"		"Optional"	"Generic"
124	300	"Accuracy of Data"	"Reference to a Publication"		"Optional"	"Generic"
128	300	"Accuracy of Data"	"Capture Date"		"Optional"	"Generic"
133	300	"Accuracy of Data"	"Scale Minimum"		"Optional"	"Generic"
132	300	"Accuracy of Data"	"Scale Maximum"		"Optional"	"Generic"
20666	300	"Accuracy of Data"	"Caveat"		"Optional"	"Generic"
20663	300	"Accuracy of Data"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	300	"Accuracy of Data"	"Owner Authority"		"Optional"	"Generic"
20664	300	"Accuracy of Data"	"Protective Marking"		"Optional"	"Generic"
147	300	"Accuracy of Data"	"Source Date"		"Optional"	"Generic"
148	300	"Accuracy of Data"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	300	"Accuracy of Data"	"Text File Reference"		"Optional"	"Generic"
180	300	"Accuracy of Data"	"Relative Vertical Accuracy"		"Optional"	"Generic"
1	301	"Data Source Area; Source Information"	"Production Agency"		"Optional"	"Generic"
80	301	"Data Source Area; Source Information"	"Source Scale"		"Optional"	"Generic"
22491	301	"Data Source Area; Source Information"	"Copyright statement"		"Optional"	"Generic"
22489	301	"Data Source Area; Source Information"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	301	"Data Source Area; Source Information"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	301	"Data Source Area; Source Information"	"Supporting Textual Information"		"Optional"	"Generic"
300	301	"Data Source Area; Source Information"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	301	"Data Source Area; Source Information"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	301	"Data Source Area; Source Information"	"Image File Link"		"Optional"	"Generic"
122	301	"Data Source Area; Source Information"	"Producing Country"		"Optional"	"Generic"
124	301	"Data Source Area; Source Information"	"Reference to a Publication"		"Optional"	"Generic"
128	301	"Data Source Area; Source Information"	"Capture Date"		"Optional"	"Generic"
133	301	"Data Source Area; Source Information"	"Scale Minimum"		"Optional"	"Generic"
132	301	"Data Source Area; Source Information"	"Scale Maximum"		"Optional"	"Generic"
20666	301	"Data Source Area; Source Information"	"Caveat"		"Optional"	"Generic"
20663	301	"Data Source Area; Source Information"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	301	"Data Source Area; Source Information"	"Owner Authority"		"Optional"	"Generic"
20664	301	"Data Source Area; Source Information"	"Protective Marking"		"Optional"	"Generic"
147	301	"Data Source Area; Source Information"	"Source Date"		"Optional"	"Generic"
148	301	"Data Source Area; Source Information"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	301	"Data Source Area; Source Information"	"Text File Reference"		"Optional"	"Generic"
180	301	"Data Source Area; Source Information"	"Relative Vertical Accuracy"		"Optional"	"Generic"
1	302	"Data Coverage"	"Production Agency"		"Optional"	"Generic"
80	302	"Data Coverage"	"Source Scale"		"Optional"	"Generic"
22491	302	"Data Coverage"	"Copyright statement"		"Optional"	"Generic"
22489	302	"Data Coverage"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	302	"Data Coverage"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	302	"Data Coverage"	"Supporting Textual Information"		"Optional"	"Generic"
300	302	"Data Coverage"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	302	"Data Coverage"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	302	"Data Coverage"	"Image File Link"		"Optional"	"Generic"
122	302	"Data Coverage"	"Producing Country"		"Optional"	"Generic"
124	302	"Data Coverage"	"Reference to a Publication"		"Optional"	"Generic"
128	302	"Data Coverage"	"Capture Date"		"Optional"	"Generic"
133	302	"Data Coverage"	"Scale Minimum"		"Optional"	"Generic"
132	302	"Data Coverage"	"Scale Maximum"		"Optional"	"Generic"
20666	302	"Data Coverage"	"Caveat"		"Optional"	"Generic"
20663	302	"Data Coverage"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	302	"Data Coverage"	"Owner Authority"		"Optional"	"Generic"
20664	302	"Data Coverage"	"Protective Marking"		"Optional"	"Generic"
147	302	"Data Coverage"	"Source Date"		"Optional"	"Generic"
148	302	"Data Coverage"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	302	"Data Coverage"	"Text File Reference"		"Optional"	"Generic"
180	302	"Data Coverage"	"Relative Vertical Accuracy"		"Optional"	"Generic"
18	302	"Data Coverage"	"Category of Coverage"		"Mandatory"	"Specific"
1	305	"External Reference Information"	"Production Agency"		"Optional"	"Generic"
80	305	"External Reference Information"	"Source Scale"		"Optional"	"Generic"
22491	305	"External Reference Information"	"Copyright statement"		"Optional"	"Generic"
22489	305	"External Reference Information"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	305	"External Reference Information"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	305	"External Reference Information"	"Supporting Textual Information"		"Optional"	"Generic"
300	305	"External Reference Information"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	305	"External Reference Information"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	305	"External Reference Information"	"Image File Link"		"Optional"	"Generic"
122	305	"External Reference Information"	"Producing Country"		"Optional"	"Generic"
124	305	"External Reference Information"	"Reference to a Publication"		"Optional"	"Generic"
128	305	"External Reference Information"	"Capture Date"		"Optional"	"Generic"
133	305	"External Reference Information"	"Scale Minimum"		"Optional"	"Generic"
132	305	"External Reference Information"	"Scale Maximum"		"Optional"	"Generic"
20666	305	"External Reference Information"	"Caveat"		"Optional"	"Generic"
20663	305	"External Reference Information"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	305	"External Reference Information"	"Owner Authority"		"Optional"	"Generic"
20664	305	"External Reference Information"	"Protective Marking"		"Optional"	"Generic"
147	305	"External Reference Information"	"Source Date"		"Optional"	"Generic"
148	305	"External Reference Information"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	305	"External Reference Information"	"Text File Reference"		"Optional"	"Generic"
180	305	"External Reference Information"	"Relative Vertical Accuracy"		"Optional"	"Generic"
1	306	"Navigational system of marks"	"Production Agency"		"Optional"	"Generic"
80	306	"Navigational system of marks"	"Source Scale"		"Optional"	"Generic"
22491	306	"Navigational system of marks"	"Copyright statement"		"Optional"	"Generic"
22489	306	"Navigational system of marks"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	306	"Navigational system of marks"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	306	"Navigational system of marks"	"Supporting Textual Information"		"Optional"	"Generic"
300	306	"Navigational system of marks"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	306	"Navigational system of marks"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	306	"Navigational system of marks"	"Image File Link"		"Optional"	"Generic"
122	306	"Navigational system of marks"	"Producing Country"		"Optional"	"Generic"
124	306	"Navigational system of marks"	"Reference to a Publication"		"Optional"	"Generic"
128	306	"Navigational system of marks"	"Capture Date"		"Optional"	"Generic"
133	306	"Navigational system of marks"	"Scale Minimum"		"Optional"	"Generic"
132	306	"Navigational system of marks"	"Scale Maximum"		"Optional"	"Generic"
20666	306	"Navigational system of marks"	"Caveat"		"Optional"	"Generic"
20663	306	"Navigational system of marks"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	306	"Navigational system of marks"	"Owner Authority"		"Optional"	"Generic"
20664	306	"Navigational system of marks"	"Protective Marking"		"Optional"	"Generic"
147	306	"Navigational system of marks"	"Source Date"		"Optional"	"Generic"
148	306	"Navigational system of marks"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	306	"Navigational system of marks"	"Text File Reference"		"Optional"	"Generic"
180	306	"Navigational system of marks"	"Relative Vertical Accuracy"		"Optional"	"Generic"
