123	"Product"	535	"fish"	"a vertebrate cold-blooded animal with gills and fins living wholly in water. (Concise Oxford Dictionary Ninth Edition)"
123	"Product"	536	"shellfish and crustaceans"	"shelled aquatic invertebrates. (Chambers Concise Dictionary) Specific examples include: Scallops - A bivalve having a sub-circular shell with radiating ridges and eared hinge-line. (Chambers Concise Dictionary)"
123	"Product"	537	"ballast"	"heavy material used to weigh down and steady a ship. (Adapted from Chambers Concise Dictionary)"
123	"Product"	540	"diesel oil"	"heavy mineral oil used as fuel in diesel engines. (Webster's 3rd New International Dictionary)"
123	"Product"	541	"petrol/gasoline"	"flammable liquid obtained from petroleum, used as fuel in internal-combustion engines. (AML)"
123	"Product"	542	"passengers"	"persons travelling in a means of transport operated by others. (AML)"
125	"Quality of Sounding Measurement"	1	"depth known"	"The depth from chart datum to the bottom is a known value. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	2	"depth unknown"	"The depth from chart datum to the bottom is unknown. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	3	"doubtful sounding"	"A depth that may be less than indicated. (Adapted from IHO Dictionary, S-32, 5th Edition, 4840)"
125	"Quality of Sounding Measurement"	4	"unreliable sounding"	"A depth that is considered to be an unreliable value. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	5	"no bottom found at value shown"	"Upon investigation the bottom was not found at this depth. (Adapted from IHO Dictionary, S-32, 5th Edition, 4848)"
125	"Quality of Sounding Measurement"	6	"least depth known"	"The shoalest depth over an object is of known value. (Adapted from IHO Dictionary, S-32, 5th Edition, 2705"
125	"Quality of Sounding Measurement"	7	"least depth unknown, safe clearance at depth shown"	"The least depth over an object is unknown, but there is considered to be safe clearance at this depth. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	8	"value reported (not surveyed)"	"Depth value obtained from a report, but not fully surveyed. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	9	"value reported (not confirmed)"	"Depth Value obtained from a report, which it has not been possible to confirm. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
125	"Quality of Sounding Measurement"	10	"maintained depth"	"the depth at which a channel is kept by human influence, usually by dredging. (IHO dictionary, S-32, 5th Edition, 3057)"
125	"Quality of Sounding Measurement"	11	"not regularly maintained"	"depths may be altered by human influence, but will not be routinely maintained. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
131	"Restriction(s)"	1	"anchoring prohibited"	"an area within which anchoring is not permitted."
131	"Restriction(s)"	2	"anchoring restricted"	"a specified area designated by appropriate authority, within which anchoring is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	3	"fishing prohibited"	"an area within which fishing is not permitted."
131	"Restriction(s)"	4	"fishing restricted"	"a specified area  designated by appropriate authority, within which fishing is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	5	"trawling prohibited"	"an area within which trawling is not permitted."
131	"Restriction(s)"	6	"trawling restricted"	"a specified area designated by appropriate authority, within which trawling is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	7	"entry prohibited"	"an area within which navigation and/or anchoring is prohibited. (adapted from IHO Dictionary, S-32, 5th Edition, 4044)"
131	"Restriction(s)"	8	"entry restricted"	"a specified area designated by appropriate authority, within which navigation is restricted in accordance with certain specified conditions. (adapted from IHO Dictionary, S-32, 5th Edition, 4366)"
131	"Restriction(s)"	9	"dredging prohibited"	"an area within which dredging is not permitted."
131	"Restriction(s)"	10	"dredging restricted"	"a specified area designated by appropriate authority, within which dredging is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	11	"diving prohibited"	"an area within which diving is not permitted."
131	"Restriction(s)"	12	"diving restricted"	"a specified area designated by appropriate authority, within which diving is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	13	"no wake"	"mariners must adjust the speed of their vessels to reduce the wave or wash which may cause erosion or disturb moored vessels."
131	"Restriction(s)"	14	"area to be avoided"	"an IMO designated area to be avoided, defined as a routeing measure. (adapted from M-4, 435.7)"
131	"Restriction(s)"	15	"construction prohibited"	"the erection of permanent or temporary fixed structures or artificial islands is prohibited."
131	"Restriction(s)"	16	"discharging prohibited"	"an area within which discharging or dumping is prohibited"
131	"Restriction(s)"	17	"discharging restricted"	"a specified area designated by an appropriate authority, within which discharging or dumping is restricted in accordance with specified conditions."
131	"Restriction(s)"	18	"industrial or mineral exploration/development prohibited"	"an area within which industrial or mineral exploration and development are prohibited."
131	"Restriction(s)"	19	"industrial or mineral exploration/development restricted"	"a specified area designated by an appropriate authority, within which industrial or mineral exploration and development is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	20	"drilling prohibited"	"an area within which excavating a hole on the sea-bottom with a drill is prohibited."
131	"Restriction(s)"	21	"drilling restricted"	"a specified area designated by an appropriate authority, within which excavating a hole on the sea-bottom with a drill is restricted in accordance with certain specified conditions."
131	"Restriction(s)"	22	"removal of historical artifacts prohibited"	"an area within which the removal of historical artifacts is prohibited."
131	"Restriction(s)"	23	"cargo transhipment (lightering) prohibited"	"an area in which cargo transhipment (lightering) is prohibited."
131	"Restriction(s)"	24	"dragging prohibited"	"an area in which the dragging of anything along the bottom, e.g. bottom trawling, is prohibited."
131	"Restriction(s)"	25	"stopping prohibited"	"an area in which a vessel is prohibited from stopping."
131	"Restriction(s)"	26	"landing prohibited"	"an area in which landing is prohibited."
131	"Restriction(s)"	27	"speed restricted"	"an area within which speed is restricted."
140	"Signal Generation"	1	"automatically"	"Signal generation is initiated by a self regulating mechanism such as a timer or light sensor."
140	"Signal Generation"	2	"by wave action"	"The signal is generated by the motion of the sea surface such as a bell in a buoy."
140	"Signal Generation"	3	"by hand"	"The signal is generated by a manually operated mechanism such as a hand cranked siren."
140	"Signal Generation"	4	"by wind"	"The signal is generated by the motion of air such as a wind driven whistle."
149	"Status"	1	"permanent"	"intended to last or function indefinitely. (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	2	"occasional"	"acting on special occasions; happening irregularly. (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	3	"recommended"	"presented as worthy of confidence, acceptance, use, etc. (The Macquarie Dictionary, 1988)"
149	"Status"	4	"not in use"	"no longer used for the purpose intended; disused.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
149	"Status"	5	"periodic/intermittent"	"recurring at intervals. (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	6	"reserved"	"set apart for some specific use. (adapted from The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	7	"temporary"	"meant to last only for a time. (The Concise Oxford Dictionary)"
149	"Status"	8	"private"	"not in public ownership or operation."
149	"Status"	9	"mandatory"	"compulsory; enforced. (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	11	"extinguished"	"no longer illuminated.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
149	"Status"	12	"illuminated"	"lit by floodlights, strip lights, etc."
149	"Status"	13	"historic"	"famous in history; of historical interest. (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	14	"public"	"belonging to, available to, used or shared by, the community as a whole and not restricted to private use. (adapted from The New Shorter Oxford English Dictionary, 1993)"
149	"Status"	15	"synchronised"	"occur at a time, coincide in point of time, be contemporary or simultaneous. (The New Shorter Oxford English Dictionary, 1993)"
149	"Status"	16	"watched"	"looked at or observed over a period of time especially so as to be aware of any movement or change. (adapted from The New Shorter Oxford English Dictionary, 1993)"
149	"Status"	17	"un-watched"	"usually automatic in operation, without any permanently-stationed personnel to superintend it. (adapted from IHO Dictionary, S-32, 5th Edition, 2814)"
149	"Status"	18	"existence doubtful"	"an object that has been reported but has not been definitely determined to exist.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
149	"Status"	501	"active/in use"	"being used for the purpose intended; used"
149	"Status"	502	"claimed"	"a coastal State claims or may claim a specific jurisdiction in accordance with the provisions of International Law (modified IHO Dictionary, S-32, 5th Edition, 3145)"
149	"Status"	503	"practice and/or exercise purposes"	"used for military practice and/or exercise purposes only"
149	"Status"	504	"recognised"	"acknowledged and agreed in accordance with the provisions of International Law (AML)"
149	"Status"	505	"dead"	"not detected by repeated surveys, leading to doubts about the object's existence. (AML)"
149	"Status"	506	"lifted"	"an object that has been salvaged or removed. (AML)"
149	"Status"	507	"mass grave"	"where a significant number of persons have perished as a direct result of a vessel or structure sinking and their remains cannot be recovered, the wreck and immediate area may be declared as a Mass Grave or more specifically, a War Grave. Such sites are protected from disturbance by International Law. (AML)"
149	"Status"	508	"exploration"	"a borehole drilled in the search for a new source of oil or gas. (An A-Z of Offshore Oil &amp; Gas by Harry Whitehead, 2nd Ed, 1983, Gulf Publishing Company)"
149	"Status"	509	"production"	"a borehole that is actively engaged in the extraction of oil or gas from the seabed. (Adapted from An A-Z of Offshore Oil &amp; Gas by Harry Whitehead, 2nd Ed, 1983, Gulf Publishing Company)"
149	"Status"	510	"suspended"	"a well where the extraction of oil or gas has been temporarily abandoned. When suspended, a well is either plugged (filled with concrete and topped with a steel plate) or capped (well-head equipment is installed over the well). (Adapted from An A-Z of Offshore Oil &amp; Gas by Harry Whitehead, 2nd Ed, 1983, Gulf Publishing Company)"
149	"Status"	511	"injection"	"a borehole drilled for the purpose of injecting a secondary substance, for example water,  into the pore spaces in a reservoir rock to encourage oil or gas to flow into adjacent producing wells. (An A-Z of Offshore Oil &amp; Gas by Harry Whitehead, 2nd Ed, 1983, Gulf Publishing Company)"
149	"Status"	512	"unspecified"	"the status of the object is unspecified."
149	"Status"	513	"disputed"	"contended, called into question, opposed (The Concise Oxford Dictionary, 7th Edition)"
149	"Status"	514	"designated"	"a specific location where notification (upon arrival) to a specified authority is deemed mandatory. (AML)"
149	"Status"	515	"on request"	"a specific location where notification (upon arrival) to a specified authority is required when requested. (AML)"
149	"Status"	516	"dormant"	"temporarily quiet, inactive, not being used. (AML)."
149	"Status"	517	"proposed"	"planned; intended; in accordance with, or achieved by, a careful plan made beforehand (The Concise Oxford Dictionary)"
149	"Status"	518	"abandoned"	"completely deserted; given up (adapted from the Concise Oxford Dictionary)"
149	"Status"	519	"grey zone"	"area of overlap of the unilateral fishing zones of two or more countries (LOS)"
149	"Status"	520	"indeterminate"	"an area of the sea of indeterminate jurisdiction where no agreed boundary exists (LOS)"
149	"Status"	521	"multilateral"	"involving two or more states as parties to an agreement (adapted from the New Shorter Oxford English Dictionary, 1993)"
149	"Status"	522	"rules for transit passage apply"	"the international legal conditions appliccable to a vessel when navigating in territorial seas and international straits. (AML)"
149	"Status"	523	"voluntary"	
153	"Survey Type"	1	"reconnaissance/sketch survey"	"a survey made to a lower degree of accuracy and detail than the chosen scale would normally indicate. (IHO Dictionary, S-32, 5th Edition, 5219)"
153	"Survey Type"	2	"controlled survey"	"a thorough survey usually conducted with reference to guidelines"
153	"Survey Type"	4	"examination survey"	"a survey principally aimed at the investigation of underwater obstructions and dangers"
153	"Survey Type"	5	"passage survey"	"a survey where soundings are acquired by vessels on passage"
153	"Survey Type"	6	"remotely sensed"	"a survey where features have been positioned and delimited using remote sensing techniques"
156	"Technique of sounding measurement"	1	"found by echo-sounder/precision depth recorder"	"the depth was determined by using an instrument that determines depth of water by measuring the time interval between emission of a sonic or ultrasonic signal and return of its echo from the bottom. (adapted from IHO Dictionary, S-32, 1547)"
156	"Technique of sounding measurement"	2	"found by side scan sonar"	"the depth was computed from a record produced by active sonar in which fixed acoustic beams are directed into the water perpendicularly to the direction of travel to scan the bottom and generate a record of the bottom configuration. (adapted from IHO Dictionary, S-32, 4710)"
156	"Technique of sounding measurement"	3	"found by multi-beam/sonar array"	"the depth was determined by using a wide swath echo sounder that uses multiple beams to measure depths directly below and transverse to the ship's track. (adapted from IHO Dictionary, S-32, 3339)"
156	"Technique of sounding measurement"	4	"found by diver"	"the depth was determined by a person skilled in the practice of diving. (adapted from IHO Dictionary, S-32, 1422)"
156	"Technique of sounding measurement"	5	"found by lead-line"	"the depth was determined by using a line, graduated with attached marks and fastened to a sounding lead. (adapted from IHO Dictionary, S-32, 2698)"
156	"Technique of sounding measurement"	6	"swept by wire-drag"	"the given area was determined to be free from navigational dangers to a certain depth by towing a buoyed wire at the desired depth by two launches, or a least depth was identified using the same technique. (adapted from IHO Dictionary, S-32, 5248, 6013)"
156	"Technique of sounding measurement"	7	"found by laser"	"the depth was determined by using an instrument that measures distance by emitting timed pulses of laser light and measuring the time between emission and reception of the reflected pulses. (adapted from IHO Dictionary, S-32, 2763)"
156	"Technique of sounding measurement"	8	"swept by vertical acoustic system"	"the given area has been swept using a system comprised of multiple echo sounder transducers attached to booms deployed from the survey vessel.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
156	"Technique of sounding measurement"	9	"found by electromagnetic sensor"	"the depth was determined by using an instrument that compares electromagnetic signals. (adapted from IHO Dictionary, S-32, 1571)"
156	"Technique of sounding measurement"	10	"photogrammetry"	"the depth was determined by applying mathematical techniques to photographs. (adapted from IHO Dictionary, S-32, 3791)"
156	"Technique of sounding measurement"	11	"satellite imagery"	"the depth was determined by using instruments placed aboard an artificial satellite. (adapted from IHO Dictionary, S-32, 4509)"
156	"Technique of sounding measurement"	12	"found by levelling"	"the depth was determined by using levelling techniques to find the elevation of the point relative to the datum. (adapted from IHO Dictionary, S-32, 2741)"
156	"Technique of sounding measurement"	13	"swept by side-scan sonar"	"the given area was determined to be free from navigational dangers to a certain depth by towing a side-scan-sonar. (adapted from IHO Dictionary, S-32, 5248, 4710)"
156	"Technique of sounding measurement"	14	"computer generated"	"the sounding was determined from a bottom model constructed using a computer.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
161	"Tide - accuracy of water level"	1	"better than 0.1 m and 10 minutes"	
161	"Tide - accuracy of water level"	2	"worse than 0.1m and 10 minutes"	
163	"Tide  - method of tidal prediction"	1	"simplified harmonic method of prediction"	"prediction of tidal heights by combining a simplified set of harmonic constituents into a single time/height curve."
163	"Tide  - method of tidal prediction"	2	"full harmonic method of tidal prediction"	"prediction of tidal heights by combining a complete set of harmonic constituents into a single time/height curve."
163	"Tide  - method of tidal prediction"	3	"time and height difference non-harmonic method"	"prediction of high and low water times and heights by modification of the high and low water times and heights of a known time/height curve."
171	"Topmark/daymark shape"	1	"cone, point up"	"Where the vertex of the cone points up."
171	"Topmark/daymark shape"	2	"cone, point down"	"Where the vertex of the cone points down."
171	"Topmark/daymark shape"	3	"sphere"	"Spheres are commonly used as International Association of Lighthouse Authorities - IALA topmarks (safe water)."
171	"Topmark/daymark shape"	4	"2 spheres"	"Two black spheres are commonly used as an International Association of Lighthouse Authorities - IALA topmark (isolated danger)."
171	"Topmark/daymark shape"	5	"cylinder (can)"	"Cylinders are commonly used as International Association of Lighthouse Authorities - IALA topmarks (lateral)."
171	"Topmark/daymark shape"	6	"board"	"Usually of rectangular shape, made from timber or metal and used to provide a contrast with the natural background of a daymark. The actual daymark is often painted on to this board."
171	"Topmark/daymark shape"	7	"x-shape (St. Andrew's cross)"	"Having a shape or a cross-section like the capital letter X. An x-shape as an International Association of Lighthouse Authorities - IALA topmark should be 3 dimensional in shape. It is made of at least three crossed bars."
171	"Topmark/daymark shape"	8	"upright cross (St George's cross)"	"A cross with one vertical member and one horizontal member, i.e. similar in shape to the character ""+""."
171	"Topmark/daymark shape"	9	"cube, point up"	"A cube standing on one of its vertexes."
171	"Topmark/daymark shape"	10	"2 cones, point to point"	"2 cones, one above the other, with their vertices together in the centre."
171	"Topmark/daymark shape"	11	"2 cones, base to base"	"2 cones, one above the other, with their bases together in the centre and their vertices pointing up and down."
171	"Topmark/daymark shape"	12	"rhombus (diamond)"	"A plane figure having four equal sides and equal opposite angles (two acute and two obtuse); an oblique equilateral parallelogram. (The New Shorter Oxford English Dictionary. 1993. vol 2)"
171	"Topmark/daymark shape"	13	"2 cones (points upward)"	
171	"Topmark/daymark shape"	14	"2 cones (points downward)"	
171	"Topmark/daymark shape"	15	"besom, point up (broom or perch)"	"Besom: A bundle of rods or twigs. (The New Shorter Oxford English Dictionary. 1993. vol 1). Perch: a staff placed on top of a buoy, rock or shoal as a mark for navigation. (IHO Dictionary, S-32, 5th Edition, 3734)"
171	"Topmark/daymark shape"	16	"besom, point down (broom or perch)"	
171	"Topmark/daymark shape"	17	"flag"	"A flag mounted on a short pole."
171	"Topmark/daymark shape"	18	"sphere over rhombus"	
171	"Topmark/daymark shape"	19	"square"	
171	"Topmark/daymark shape"	20	"rectangle, horizontal"	"Where the two longer opposite sides are standing horizontally."
171	"Topmark/daymark shape"	21	"rectangle, vertical"	"Where the two longer opposite sides are standing vertically."
171	"Topmark/daymark shape"	22	"trapezium, up"	"A quadrilateral having one pair of opposite sides parallel (The New Shorter Oxford English Dictionary. 1993. vol 2), which stands on its longer parallel side."
171	"Topmark/daymark shape"	23	"trapezium, down"	"A quadrilateral having one pair of opposite sides parallel (The New Shorter Oxford English Dictionary. 1993. vol 2), which stands on its shorter parallel side."
171	"Topmark/daymark shape"	24	"triangle, point up"	
171	"Topmark/daymark shape"	25	"triangle, point down"	
171	"Topmark/daymark shape"	26	"circle"	
171	"Topmark/daymark shape"	27	"2 upright crosses (one over the other)"	"2 upright crosses, generally vertically disposed one above the other."
171	"Topmark/daymark shape"	28	"T-shape"	"Having a shape like the capital letter T."
171	"Topmark/daymark shape"	29	"triangle pointing up over a circle"	"A triangle, vertex uppermost, located above a circle."
171	"Topmark/daymark shape"	30	"upright cross over a circle"	"An upright cross located above a circle."
171	"Topmark/daymark shape"	31	"rhombus over a circle"	"A rhombus located above a circle."
171	"Topmark/daymark shape"	32	"circle over a triangle pointing up"	"A circle located over a triangle, vertex uppermost."
171	"Topmark/daymark shape"	33	"other shape (see INFORM)"	
172	"Traffic flow"	1	"inbound"	"traffic flow in a general direction toward a port or similar destination."
172	"Traffic flow"	2	"outbound"	"traffic flow in a general direction away from a port or similar point of origin."
172	"Traffic flow"	3	"one-way"	"traffic flow in one general direction only."
172	"Traffic flow"	4	"two-way"	"traffic flow in two generally opposite directions."
185	"Vertical Datum"	1	"Mean Low Water Springs"	"(MLWS) - the average height of the low waters of spring tides. Also called spring low water. (IHO Dictionary, S-32, 5th Edition, 3150)"
185	"Vertical Datum"	2	"Mean lower low water springs"	"(MLLWS) - the average height of lower low water springs at a place. (IHO Dictionary, S-32, 5th Edition, 3146)"
185	"Vertical Datum"	3	"Mean Sea Level"	"(MSL) - the average height of the surface of the sea at a tide station for all stages of the tide over a 19-year period, usually determined from hourly height readings measured from a fixed predetermined reference level. (IHO Dictionary, S-32, 5th Edition, 3156)"
185	"Vertical Datum"	4	"Lowest Low Water"	"an arbitrary level conforming to the lowest tide observed at a place, or some what lower.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	5	"Mean Low Water"	"(MLW) - the average height of all low waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3147)"
185	"Vertical Datum"	6	"Lowest Low water Springs"	"an arbitrary level conforming to the lowest water level observed at a place at spring tides during a period of time shorter than 19 years. (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	7	"Approximate mean low water springs"	"an arbitrary level, usually within +/- 0.3m from that of mean low water springs (MLWS). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	8	"Indian Spring Low Water"	"(ISLW) - an arbitrary tidal datum approximating the level of the mean of the lower low water at spring tides.  Also called Indian Tidal Plane. (IHO Dictionary, S-32, 5th Edition, 2427). Also called Indian tidal plane. (Hydrographic Service, Royal Australian Navy)."
185	"Vertical Datum"	9	"Low water springs"	"an arbitrary level, approximating that of mean low water springs (MLWS). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	10	"Approximate lowest astronomical tide"	"an arbitrary level, usually within +/- 0.3m from that of lowest astronomical tide (LAT). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	11	"Nearly lowest low water"	"an arbitrary level approximating the lowest water level observed at a place, usually equivalent to the Indian spring low water (ISLW). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	12	"Mean lower low water"	"(MLLW) - the average height of the lower low waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3145)"
185	"Vertical Datum"	13	"Low water"	"an approximation of mean low water adopted as the reference level for a limited area, irrespective of better determinations at a later date.  Used mostly in harbour and river engineering. (S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	14	"Approximate mean low water"	"an arbitrary level, usually within +/- 0.3m from that of mean low water (MLW). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	15	"Approximate mean lower low water"	"an arbitrary level, usually within +/- 0.3m from that of mean lower low water (MLLW). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	16	"Mean High Water"	"(MHW) - the average height of all high waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3141)"
185	"Vertical Datum"	17	"Mean High Water Springs"	"(MHWS) - the average height of the high waters of spring tides.  Also called spring high water. (IHO Dictionary, S-32, 5th Edition, 3144)"
185	"Vertical Datum"	18	"High Water"	"the highest level reached at a place by the water surface in one tidal cycle.  Also called high tide. (IHO Dictionary, S-32, 5th Edition, 2251)."
185	"Vertical Datum"	19	"Approximate mean sea Level"	"an arbitrary level, usually within +/- 0.3m from that of mean sea level (MSL). (Hydrographic Service, Royal Australian Navy"
185	"Vertical Datum"	20	"High Water Springs"	"an arbitrary level, approximating that of mean high water springs (MHWS). (Hydrographic Service, Royal Australian Navy)"
185	"Vertical Datum"	21	"Mean higher high water"	"(MHHW) - the average height of higher high waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3140)"
185	"Vertical Datum"	22	"Equinoctial spring low water"	"the level of low water springs near the time of an equinox.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	23	"Lowest Astronomical Tide"	"(LAT) - the lowest tide level which can be predicted to occur under average meteorological conditions and under any combination of astronomical conditions. (IHO Dictionary, S-32, 5th Edition, 2936)"
185	"Vertical Datum"	24	"Local Datum"	"an arbitrary datum defined by a local harbour authority, from which levels and tidal heights are measured by this authority.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	25	"International Great Lakes Datum 1985 (IGLD 1985)"	"- a vertical reference system with its zero based on the mean water level at Rimouski/Pointe-au-Pere, Quebec, over the period 1970 to 1988.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	26	"Mean Water Level"	"the average of all hourly water levels over the available period of record.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	27	"Lower low water large tide"	"(LLWLT) - the average of the lowest low waters, one from each of 19 years of observations.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	28	"Higher high water large tide"	"(HHWLT) - the average of the highest high waters, one from each of 19 years of observations.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	29	"Nearly highest high water"	"an arbitrary level approximating the highest water level observed at a place, usually equivalent to the high water springs.(S-57 Annex A, Appendix A, Chapter 2 Attributes)"
185	"Vertical Datum"	30	"Highest Astronomical Tide"	"(HAT) - the highest level which can be predicted to occur under average meteorological conditions and under any combination of astronomical conditions. (Adapted from Admiralty Tide Tables.)"
185	"Vertical Datum"	501	"Mean Tide Level"	"(MTL) - the level mid-way between one or more successive high and low waters. It may be computed by averaging the four tidal levels (MHWS, MHWN, MLWN and MLWS  or  MHHW, MLHW, MHLW and MLLW) for the place concerned. (UKHO Tidal Branch.)"
187	"Water Level Effect"	1	"partly submerged at high water"	"Partially covered and partially dry at high water. (S-57 Annex A, Appendix A, Chapter 2 Attributes) Note:not allowable for objects Impact Scour; Sensor Anomaly; Underwater/awash Rock."
187	"Water Level Effect"	2	"always dry"	"Not covered at high water under average meteorological conditions. (S-57 Annex A, Appendix A, Chapter 2 Attributes)"
187	"Water Level Effect"	3	"always under water/submerged"	"remains covered by water at all times under average meteorological conditions. (S-57 Annex A, Appendix A, Chapter 2 Attributes)"
187	"Water Level Effect"	4	"covers and uncovers"	"Expression intended to indicate an area of a reef or other projection from the bottom of a body of water which periodically extends above and is submerged below the surface. Also referred to as dries or uncovers. (IHO Dictionary, S-32, 5th Edition, 1111)"
187	"Water Level Effect"	5	"awash"	"Flush with, or washed by the waves at low water under average meteorological conditions. (Adapted from IHO Dictionary, S-32, 5th Edition, 308)"
187	"Water Level Effect"	6	"subject to inundation and flooding"	"An area periodically covered by flood water excluding tidal waters. (Digital Geographic Information Standard - DIGEST 1.2)"
187	"Water Level Effect"	7	"floating"	"resting or moving on the surface of a liquid without sinking (Concise Oxford Dictionary)"
188	"Category of Tidal Stream"	1	"flood stream"	"the horizontal movement of water associated with the rising tide.  Flood streams generally set towards the shore, or in the direction of the tide progression.  Also called flood, flood current or ingoing stream. (Adapted from IHO Dictionary, S-32, 5th Edition)"
188	"Category of Tidal Stream"	2	"ebb stream"	"the horizontal movement of water associated with the falling  tide.  Ebb streams generally set seaward, or in the opposite direction to the tide progression.  Also called ebb, ebb current or outgoing stream. (Adapted from IHO Dictionary, S-32, 5th Edition)"
188	"Category of Tidal Stream"	3	"Other tidal flow"	"any other horizontal movement of water associated with tides, e.g. rotary flow"
402	"Quality of Position"	1	"surveyed"	"The position(s) were determined by the operation of making measurements for determining the relative position of points on, above or beneath the earth's surface. Survey implies a regular, controlled survey of any date. (adapted from IHO Dictionary, S-32, 5195, &amp; IHO Chart Specifications, M-4, 175.2)"
402	"Quality of Position"	2	"unsurveyed"	"Survey data does not exist or is very poor. (Adapted from IHO Dictionary, S-32, 5732)"
402	"Quality of Position"	3	"inadequately surveyed"	"Position data is of a very poor quality. (Adapted from IHO Dictionary, S-32, 5732)"
402	"Quality of Position"	5	"position doubtful"	"An object whose position has been reported but which is considered to be doubtful. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
402	"Quality of Position"	6	"unreliable"	"An object's position obtained from questionable or unreliable data. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
402	"Quality of Position"	7	"reported (not surveyed)"	"An object whose position has been reported and its position confirmed by some means other than a formal survey such as an independent report of the same object. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
402	"Quality of Position"	8	"reported (not confirmed)"	"An object whose position has been reported and its position has not been confirmed. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
402	"Quality of Position"	9	"estimated"	"The most probable position of an object determined from incomplete data or data of questionable accuracy. (Adapted from IHO Dictionary, S-32, 3960)"
402	"Quality of Position"	10	"precisely known"	"A position that is of a known value, such as the position of an anchor berth or other defined object. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
402	"Quality of Position"	11	"calculated"	"A position that is computed from data. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
604	"Category of Production Installation"	501	"quarry"	
604	"Category of Production Installation"	502	"mine"	
604	"Category of Production Installation"	503	"wellhead"	
604	"Category of Production Installation"	504	"production well"	
20489	"Breaker Type"	501	"Spilling"	"The wave becomes unstable at the crest and forms white water.  The white water expands slowly down the front face of the breaker. Breaking action is mild. (AML)"
20489	"Breaker Type"	502	"Plunging"	"The wave crest advances so much faster than the base of the wave that it falls almost into the trough with a violent action. White water appears almost instantly over the entire front. (AML)"
20489	"Breaker Type"	503	"Surging"	"The wave crest tends to advance faster than the base of the wave, but, before breaking completely, the wave base advances faster than the crest and the plunging is arrested. (AML)"
20491	"Burial Mechanism"	501	"Impact"	"The object has become buried by the force of the object hitting the sediment. (AML)"
20491	"Burial Mechanism"	502	"Scour"	"The object has become buried by the action of current or flow of water around the object.(AML)"
20491	"Burial Mechanism"	503	"Liquefaction"	"The object has become buried by the process whereby under certain conditions, a solid seafloor sediment behaves as a liquid. (AML)"
20491	"Burial Mechanism"	504	"Sandwave Migration"	"The object has become buried by the movement of sandwaves. (AML)"
